Client,Loss,Accuracy
2,0.2260625809431076,0.9357143044471741
3,0.17952004075050354,0.9557142853736877
4,0.1732923835515976,0.9585714340209961
5,0.19943492114543915,0.947857141494751
6,0.19782386720180511,0.947857141494751
8,0.17739781737327576,0.956428587436676
10,0.1816214621067047,0.9549999833106995
7,0.18670305609703064,0.9521428346633911
1,0.2162209153175354,0.9407142996788025
9,0.19010843336582184,0.9514285922050476
Average,0.19281854778528212,0.9501428604125977
