Client,Loss,Accuracy
2,0.22826169431209564,0.9357143044471741
10,0.18288590013980865,0.9549999833106995
8,0.17880216240882874,0.956428587436676
3,0.18106019496917725,0.9557142853736877
4,0.17441138625144958,0.9585714340209961
9,0.19170211255550385,0.9514285922050476
1,0.21793335676193237,0.9407142996788025
7,0.18831385672092438,0.9521428346633911
6,0.1996886432170868,0.947857141494751
5,0.200834721326828,0.947857141494751
Average,0.19438940286636353,0.9501428604125977
