Client,Loss,Accuracy
3,0.17906461656093597,0.9557142853736877
6,0.19695715606212616,0.947857141494751
4,0.17291276156902313,0.9585714340209961
9,0.1897115558385849,0.9514285922050476
5,0.19891956448554993,0.947857141494751
2,0.22539196908473969,0.9357143044471741
10,0.1812334954738617,0.9549999833106995
8,0.17686906456947327,0.956428587436676
7,0.18548721075057983,0.9521428346633911
1,0.21571891009807587,0.9407142996788025
Average,0.19222663044929506,0.9501428604125977
