Client,Loss,Accuracy
5,0.19939203560352325,0.947857141494751
8,0.17690351605415344,0.956428587436676
4,0.17314884066581726,0.9585714340209961
2,0.22596591711044312,0.9357143044471741
3,0.17940936982631683,0.9557142853736877
10,0.18146482110023499,0.9549999833106995
9,0.1899278610944748,0.9514285922050476
6,0.19748228788375854,0.947857141494751
7,0.18615438044071198,0.9521428346633911
1,0.21635742485523224,0.9407142996788025
Average,0.19262064546346663,0.9501428604125977
