Client,Loss,Accuracy
1,0.22388724982738495,0.9407142996788025
4,0.1783069521188736,0.9585714340209961
8,0.18330128490924835,0.956428587436676
2,0.23516662418842316,0.9357143044471741
3,0.18533983826637268,0.9557142853736877
10,0.1870398074388504,0.9549999833106995
6,0.20513786375522614,0.947857141494751
7,0.19390350580215454,0.9521428346633911
9,0.19671329855918884,0.9514285922050476
5,0.20568837225437164,0.947857141494751
Average,0.19944847971200944,0.9501428604125977
