Client,Loss,Accuracy
7,1.8431459665298462,0.5470101833343506
9,1.7030621767044067,0.5797448754310608
4,1.8518491983413696,0.5316428542137146
10,1.8371500968933105,0.5491224527359009
2,1.8142420053482056,0.5517857074737549
1,1.7168325185775757,0.5773877501487732
5,1.8547080755233765,0.5371224284172058
6,1.851341724395752,0.5411836504936218
8,1.829499363899231,0.5405714511871338
3,1.8619178533554077,0.5370510220527649
Average,1.8163748979568481,0.5492622375488281
