Client,Loss,Accuracy
10,1.818137288093567,0.5655472874641418
5,1.8422831296920776,0.554479718208313
8,1.8141297101974487,0.5586283802986145
9,1.738148808479309,0.5995067358016968
4,1.8272727727890015,0.5473580956459045
6,1.828891396522522,0.5591486692428589
7,1.8303755521774292,0.5626689195632935
1,1.7367655038833618,0.5960270166397095
3,1.842988133430481,0.5545405149459839
2,1.7976595163345337,0.5710270404815674
Average,1.807665181159973,0.5668932378292084
