Client,Loss,Accuracy
10,0.1749345064163208,0.9535714387893677
3,0.20493178069591522,0.941428542137146
7,0.19784057140350342,0.9464285969734192
8,0.21003365516662598,0.9392856955528259
1,0.18173128366470337,0.9507142901420593
4,0.2058943212032318,0.941428542137146
9,0.1936781406402588,0.9457142949104309
6,0.1972701996564865,0.9435714483261108
5,0.1908479779958725,0.9471428394317627
2,0.19453077018260956,0.9464285969734192
Average,0.1951693207025528,0.9455714285373688
