Client,Loss,Accuracy
5,0.19245682656764984,0.9471428394317627
7,0.19998139142990112,0.9464285969734192
9,0.19625946879386902,0.9457142949104309
10,0.17731596529483795,0.9535714387893677
1,0.18434642255306244,0.9507142901420593
2,0.19657866656780243,0.9464285969734192
3,0.20640455186367035,0.941428542137146
8,0.2125551551580429,0.9392856955528259
6,0.19852250814437866,0.9435714483261108
4,0.2081642597913742,0.941428542137146
Average,0.1972585216164589,0.9455714285373688
