Client,Loss,Accuracy
5,0.1923273652791977,0.9471428394317627
7,0.19861751794815063,0.9464285969734192
1,0.182893306016922,0.9507142901420593
9,0.1953200399875641,0.9457142949104309
4,0.2075057476758957,0.941428542137146
10,0.17619696259498596,0.9535714387893677
8,0.21168604493141174,0.9392856955528259
3,0.2057797908782959,0.941428542137146
2,0.1949351578950882,0.9464285969734192
6,0.19823259115219116,0.9435714483261108
Average,0.1963494524359703,0.9455714285373688
