Client,Loss,Accuracy
9,0.209576815366745,0.9457142949104309
5,0.20508351922035217,0.9471428394317627
2,0.2081626057624817,0.9464285969734192
4,0.22020778059959412,0.941428542137146
6,0.21469493210315704,0.9435714483261108
1,0.19653622806072235,0.9507142901420593
10,0.18925555050373077,0.9535714387893677
7,0.20843616127967834,0.9464285969734192
3,0.22014792263507843,0.941428542137146
8,0.2251397669315338,0.9392856955528259
Average,0.20972412824630737,0.9455714285373688
