Client,Loss,Accuracy
4,0.21078038215637207,0.941428542137146
6,0.20295096933841705,0.9435714483261108
5,0.19606783986091614,0.9471428394317627
3,0.20996543765068054,0.941428542137146
8,0.21618016064167023,0.9392856955528259
1,0.18728026747703552,0.9507142901420593
10,0.17937283217906952,0.9535714387893677
9,0.1990545094013214,0.9457142949104309
2,0.19868436455726624,0.9464285969734192
7,0.20193779468536377,0.9464285969734192
Average,0.20022745579481124,0.9455714285373688
