Client,Loss,Accuracy
3,1.7717219591140747,0.5093181729316711
8,1.8261048793792725,0.48613637685775757
10,1.8042304515838623,0.4968181848526001
4,1.8181087970733643,0.4759090840816498
9,1.8405115604400635,0.47672727704048157
7,1.8139970302581787,0.48613637685775757
2,1.828330159187317,0.4812272787094116
6,1.8330696821212769,0.4715454578399658
1,1.8368680477142334,0.4745454490184784
5,1.820611834526062,0.4861818253993988
Average,1.8193554401397705,0.4844545483589172
