Client,Loss,Accuracy
6,1.2961509227752686,0.67
5,1.1951241493225098,0.67
7,1.350422739982605,0.66
1,1.5395443439483643,0.59
4,1.4301353693008423,0.66
10,1.4467942714691162,0.58
3,1.2333613634109497,0.68
9,1.1982858180999756,0.69
2,1.3864588737487793,0.64
8,1.2489498853683472,0.72
Average,1.3325227737426757,0.6559999999999999
