Client,Loss,Accuracy
7,1.670854091644287,0.66
6,1.6423810720443726,0.67
5,1.5997754335403442,0.67
4,1.6916362047195435,0.66
2,1.6799941062927246,0.64
3,1.6013011932373047,0.68
10,1.7279304265975952,0.58
1,1.7600655555725098,0.59
9,1.5965263843536377,0.69
8,1.6092698574066162,0.72
Average,1.6579734325408935,0.6559999999999999
