Client,Loss,Accuracy
5,1.4372239112854004,0.67
10,1.6020773649215698,0.58
2,1.533126711845398,0.64
1,1.6448293924331665,0.59
8,1.4479835033416748,0.72
7,1.5223727226257324,0.66
9,1.4287153482437134,0.69
4,1.5521177053451538,0.66
3,1.4389845132827759,0.68
6,1.4890170097351074,0.67
Average,1.5096448183059692,0.6559999999999999
