Client,Loss,Accuracy
2,1.3916839361190796,0.64
1,1.5434346199035645,0.59
4,1.4259947538375854,0.66
9,1.214327096939087,0.69
5,1.2102597951889038,0.67
3,1.235012412071228,0.68
6,1.2990511655807495,0.67
8,1.251473307609558,0.72
10,1.4593364000320435,0.58
7,1.3587822914123535,0.66
Average,1.3389355778694152,0.656
