Client,Loss,Accuracy
10,1.7996865510940552,0.58
4,1.7795432806015015,0.66
8,1.7088372707366943,0.72
9,1.6878671646118164,0.69
7,1.7601227760314941,0.66
3,1.6958074569702148,0.68
6,1.7333406209945679,0.67
1,1.8358455896377563,0.59
5,1.6904947757720947,0.67
2,1.767065405845642,0.64
Average,1.7458610892295838,0.6559999999999999
