Client,Loss,Accuracy
4,0.16371358931064606,0.9621428847312927
7,0.23292027413845062,0.933571457862854
9,0.2162104845046997,0.9392856955528259
8,0.21232828497886658,0.9421428442001343
6,0.1844014972448349,0.9549999833106995
1,0.1929108202457428,0.9507142901420593
2,0.20383280515670776,0.9464285969734192
3,0.1878056526184082,0.9514285922050476
10,0.15416838228702545,0.9671428799629211
5,0.19071704149246216,0.949999988079071
Average,0.19390088319778442,0.9497857213020324
