Client,Loss,Accuracy
2,2.0548243522644043,0.7
8,2.124824285507202,0.63
3,2.1048243045806885,0.65
7,2.1048243045806885,0.65
9,2.1148242950439453,0.64
1,2.1548242568969727,0.6
5,2.1748242378234863,0.58
6,2.0348243713378906,0.72
10,2.19482421875,0.56
4,2.074824333190918,0.68
Average,2.1138242959976195,0.641
